id	url	title	author	description	level	totalTime	prepTime	inactiveTime	cookTime	yield	ingredients	directions
13a9b24f7abb4ea425f7dc70097c77bd	https://www.foodnetwork.com/recipes/food-network-kitchen/5-ingredient-chicken-pesto-soup-9604307	5Ingredient Chicken Pesto Soup	Heath Goldman	Although this soup is made with just five ingredients, the cooking technique packs the soup with flavor. You start by poaching bone-in chicken thighs in chicken broth, which amps up the flavor of the broth and leaves you with meat so tender, it practically falls off the bone. A swirl of pesto at the end delivers a cheesy, herby hit and turns the soup a vibrant green.	Easy	-1	-1	-1	-1	4 servings	2 pounds bone-in, skin-on chicken thighs (about 6 thighs)__6 cups chicken broth__2 cups tightly packed spinach (3 ounces)__1/2 cup pesto__Kosher salt	Put the chicken in a large pot and cover with the broth. Bring to a boil over medium-high heat, reduce the heat to low and simmer for 40 minutes.__Transfer the chicken from the pot to a cutting board. Skim the surface of the broth with a slotted spoon to remove any skin that's floated to the surface. Remove the meat from the chicken bones and shred with two forks; discard the skin. Add the meat back to the pot along with the spinach.__Turn the heat to medium until the spinach wilts, about 1 minute. Swirl the pesto into the soup and season with salt.
478eece5905505a0e5f7dc7a2f875a3d	https://www.foodnetwork.com/recipes/5-ingredient-grilled-salmon-burgers-with-sriracha-mayonnaise-3415450	5Ingredient Grilled Salmon Burgers with Sriracha Mayonnaise	Michelle Dudash	Fresh wild Alaskan salmon (or even frozen fillets) produce delicious burgers perfect for every cookout. Once you taste a freshly made salmon burger, you may never want a frozen, premade patty again.	Easy	35	25	-1	10	4 servings	2 scallions, cut into 4 pieces__1 1/4 pounds wild Alaskan salmon, skinned, boned and cut into 6 chunks__1 lemon, zest finely grated, half juiced, half cut into wedges__Salt and freshly ground black pepper__Oil, for greasing__1/4 cup mayonnaise__1 1/2 teaspoons Sriracha__Hamburger buns or lettuce, for serving	For the burgers: Cut parchment or waxed paper into four 6-inch squares. Chop the scallions in a food processor. Add the salmon, lemon zest and juice, and pulse until finely chopped, with some small pieces remaining. Divide the salmon into four mounds on the parchment squares. Shape the salmon into patties, about 4 1/2-inches wide, being mindful not to over handle. Either cook right away or cover and refrigerate the burgers for a few hours before cooking.__When ready to cook, preheat grill to medium heat, 375 to 400 degrees F.__Sprinkle the tops of the burgers with salt and pepper. Grease the preheated grill with oil and carefully flip the burgers onto the grill, parchment-side up. Peel off the parchment and sprinkle the other side of burgers with salt and pepper. Cook until the centers begin to turn pale pink and the burgers release from the grill, about 5 minutes. Flip and cook through, about 3 minutes. For the mayonnaise: Combine the mayonnaise and Sriracha.__Serve the burgers in buns or lettuce wraps. Top with the mayonnaise and serve with the lemon wedges.
3f7baf4a46ae017db76eb51953c4fbe7	https://www.foodnetwork.com/recipes/5-taste-lime-slime-garnished-with-mad-rocks-recipe-2125379	5 Taste Lime Slime Garnished with Mad Rocks			Intermediate	165	15	120	30	18 to 20 servings	1/2 cup sweetened condensed milk__1 tablespoon brown sugar__Pinch salt__3 limes, juiced__3 drops green food coloring__Powdered sugar, as needed__1/4 cup citric acid crystals__2 cups granulated sugar__1/4 cup light corn syrup__1 teaspoon baking soda__1/3 teaspoon lime oil__6 drops green food coloring	For the lime slime: Put 3 cups water, the sweetened condensed milk, brown sugar, salt and lime juice into blender or food processor and pulse until smooth. Add the food coloring and pulse 2 to 3 more times. Pour the mixture into a strainer over a large bowl or pitcher. Reserve it in a refrigerator until ready to use.__For the mad rocks: Heavily dust a baking sheet with powdered sugar. Sprinkle 1 1/2 tablespoons of the citric acid over the powdered sugar.__Put the granulated sugar into a large saucepan and add enough water to completely dampen the sugar. Add the corn syrup. Place the saucepan over medium heat. To avoid crystallization, brush any sugar crystals down with a damp pastry brush or give them a light spritz with a spray bottle. Stir the mixture lightly until it starts to boil, then stop stirring. Lower the heat to medium, place a candy thermometer in the pan and let the sugar mixture come up to 305 degrees F. Remove the saucepan from the heat and set aside to cool down to 275 degrees F. Then add the baking soda, lime oil and green food coloring. Mix until incorporated. Pour the mixture over the prepared baking sheet and sprinkle with the remaining citric acid. Set aside to cool completely.__To assemble: When the mad rocks mixture is completely cooled, remove the hard pieces from the prepared pan and place onto a cutting board. With a mallet, break the mad rocks into tiny pieces. Dampen the rim of a fluted shot glass with the lime slime and dip into the mad rocks to completely cover the rim. Slowly pour the lime slime into the prepared shot glass. Serve immediately.
653a7d029bc8190a82e008a0f7cbb321	https://www.foodnetwork.com/recipes/5-spice-root-vegetable-ragout-recipe-1921715	5 Spice Root Vegetable Ragout	Ming Tsai		Easy	43	30	-1	13		1 tablespoon butter__1 cup diced red onions__1 tablespoon 5 spice powder__1 cup diced carrots__1 cup diced celery__1 cup diced celery root__1 cup diced parsnip__2 cups chicken stock__1 tablespoon cornstarch slurry (1/2 tablespoon cornstarch mixed with cold water)__Salt and black pepper to taste	In a 2 quart saucepan on medium heat, add the butter, onions and 5 spice powder. Saute for 3 minutes then add carrots, celery, celery root and parsnips. Saute for 10 minutes then add chicken stock. Reduce stock by 30 percent until the vegetables are soft but not mushy. Stir in the cornstarch slurry to thicken. Check for seasoning.
cf996514adf699bd56f2a530b27dcbdc	https://www.foodnetwork.com/recipes/robin-miller/5-ingredient-pan-seared-halibut-with-artichoke-hearts-and-saffron-broth-recipe-1937670	5 Ingredient PanSeared Halibut with Artichoke Hearts and Saffron Broth	Robin Miller		Easy	30	10	-1	20	4 servings	4 halibut fillets (about 5 ounces each)__Salt__Freshly ground black pepper__1 tablespoon olive oil__1 (14-ounce) can artichoke hearts, drained and chopped__3/4 cup reduced-sodium chicken broth__1 teaspoon saffron threads	Season both sides of halibut with salt and black pepper.__Heat oil in a large skillet over medium-high heat. Add halibut and cook 2 minutes per side, until golden brown.__Remove fish from pan and set aside.__To the same pan, add artichoke hearts, broth and saffron. Bring to a simmer. Return fish to pan and simmer 2 minutes, until fish is fork-tender.__Transfer to a serving platter and is usually served with couscous.
d06210567ae335ca6a15f69c1b565d98	https://www.foodnetwork.com/recipes/50s-chocolate-wafer-whipped-cream-roll-recipe-1910883	50s ChocolateWafer Whipped Cream Roll			Intermediate	48	35	4	9	8 servings	2 cups heavy cream__1/4 cup confectioners' sugar__1 1/2 teaspoons vanilla extract, or 1/2 teaspoon vanilla and 2 tablespoons orange liqueur__48 chocolate wafers, recipe follows__Cocoa or cookie crumbs for dusting__1 1/4 cups all-purpose flour__1/2 cup unsweetened Dutch-processed cocoa__1 teaspoon baking soda__1/4 teaspoon baking powder__1/4 teaspoon salt__1 1/2 cups sugar__1/2 cup plus 2 tablespoons (1 1/4 sticks) unsalted butter at room temperature__1 large egg	Chocolate Wafers: Set 2 racks in the middle and upper third of the oven and preheat to 375 degrees F. In a food processor or the bowl of an electric mixer, thoroughly mix together the flour, cocoa, baking soda, baking powder, salt, and sugar. While pulsing on low speed, add the butter, then the egg. Process or beat until the dough is thoroughly blended and massed together. Drop rounded teaspoons of batter onto nonstick or parchment-lined cookie sheets at 2-inch intervals. With moistened fingers, round out the cookies and flatten them a little. Bake for 9 minutes, turning the pans once for even baking, until the cookies are set. Set the cookie sheets on a rack to cool.__In a mixing bowl, whip the cream to soft peaks, about 1 1/2 minutes. Add the confectioners' sugar and vanilla, and continue whipping until stiff but smooth, about 1 minute. Spread the wafers evenly with the whipped cream, about a 1/4 inch thick, and set in stacks of 8. Turn the stacks on their sides and line them up, one after the other, like the wheels on an eighteen-wheeler, 4 rows deep. Frost the top and sides with the remaining whipped cream to form a loaf. Refrigerate for at least 3 hours, until firm. To serve, dust lightly with cocoa or cookie crumbs. Slice with a serrated knife dipped in hot water.
90c4c7f43830307726e2ddc43d2ead07	https://www.foodnetwork.com/recipes/5050-martini-2119712	5050 Martini				-1	-1	-1	-1	4 martinis	6 ounces gin__6 ounces dry vermouth__Lemon twist or olives, for garnish	Stir together the gin and vermouth in a small pitcher or measuring cup. Pour half the mixture into a cocktail shaker filled with ice and shake vigorously. Strain into 2 martini glasses and garnish with a lemon twist or an olive. Repeat with the remaining gin and vermouth to make 2 more martinis.
01f2cb49faaf8ac066511346055cfbb3	https://www.foodnetwork.com/recipes/5-ingredient-strawberry-and-black-quinoa-salad-3690183	5Ingredient Strawberry and Black Quinoa Salad	Michelle Dudash	No doubt you're familiar with white quinoa, which has become a healthy pantry staple in recent years. But you might be pleasantly surprised by the fun, pop-y texture and striking color of the black variety. Black quinoa also has an earthier taste, and works well in cold salads, since rather than clumping together, each seed of black quinoa can boldly hold its own.	Easy	-1	-1	-1	-1	4 servings	3/4 cup black quinoa__6 cups flavorful green salad mix, like baby spinach, arugula, chard and herbs__2 cups sliced strawberries__2 cups sliced or chopped cooked rotisserie chicken breast__2 tablespoons plus 2 teaspoons apple cider vinegar	Put the quinoa in a medium pot and cover with cold water; let soak 5 minutes. Drain thoroughly in a fine-mesh strainer and return to the pot. Pour in 1 1/4 cups water and bring to a boil over high heat. Cover and reduce the heat to low, then simmer 15 minutes. Remove from the heat without disturbing the lid and allow it to rest for 5 minutes. Fluff with a wooden spoon or fork.__Arrange the quinoa, salad mix, strawberries and chicken in lines in a large, wide shallow dish or in 4 small shallow dishes. Serve oil, vinegar and salt and pepper on the side.
ec4ae5f7b5aaea459ab5882a18c1beef	https://www.foodnetwork.com/recipes/herb-mesa/5050-olive-oilcoconut-oil-blend-healthy-chicken-stir-fry-recipe-2105242	5050 Olive OilCoconut Oil Blend Healthy Chicken Stir Fry	Herb Mesa		Easy	25	15	-1	10	1 to 2 servings	1 tablespoon oil blend__1/2 cup sliced carrots__2 teaspoons minced fresh garlic__2 teaspoons minced fresh ginger__1 cup cooked chicken__2 teaspoons hoisin sauce__2 tablespoons soy sauce__1 cup sliced mushrooms__1 bunch scallion, chopped__1/2 cup chopped broccoli	Heat the oil in large pan on high heat. Add the carrots, garlic, and ginger. Cook the mixture until tender, stirring quickly and then add the chicken, hoisin sauce, and soy sauce. Keep stirring for about 3 to 4 minutes. Add the mushrooms, scallions, and broccoli. Cook the mixture about 2 minutes and serve.
ffcf65b9926aef61e80760980dd20a97	https://www.foodnetwork.com/recipes/rachael-ray/5-minute-bread-pudding-recipe-1940874	5 Minute Bread Pudding	Rachael Ray		Easy	15	5	-1	10	4 servings	1 loaf store bought frosted or unfrosted cinnamon raisin bread, unsliced__1/2 stick butter, softened__1 can sweetened condensed or reduced fat sweetened condensed milk__2 jiggers brandy__Whipped cream in spray top canister from your dairy aisle__Ground or grated nutmeg, for garnish	Heat a griddle pan over medium heat. Cut 4 thick slices of cinnamon raisin bread. Butter both sides of the bread slices with softened butter. Grill bread until brown and crispy on both sides, 2 minutes on each side.__While bread grills, in a small saucepot, heat sweetened condensed milk or reduced fat sweetened condensed milk over medium low heat for 4 minutes. Remove from heat and stir in brandy.__Cut each grilled slice of bread into quarters and pile into 4 dessert cups. Top bread with a few spoonfuls of hard sauce of sweetened condensed milk and brandy and a generous swirl of whipped cream. Garnish cream with a sprinkle of nutmeg and serve.
992863db9b42f1b5373fd7ee27e7f3b0	https://www.foodnetwork.com/recipes/ree-drummond/5-minute-granola-8725500	5Minute Granola	Ree Drummond		Easy	-1	-1	-1	-1	3 cups	2 cups rolled oats__1/3 cup sliced almonds__1/3 cup flaked coconut__1/3 cup wheat germ__3 tablespoons salted butter__2 tablespoons honey__1 tablespoon brown sugar__1 tablespoon maple syrup__Splash vanilla extract__Pinch kosher salt__Strawberry yogurt and fresh blueberries, for serving	Add the oats, almonds and coconut to a dry nonstick skillet over medium-high heat. Toast in the skillet, stirring, until they are golden brown, about 2 minutes. Stir in the wheat germ, then pour onto a plate.__Reduce the heat to medium and add the butter. When the butter has melted, add the honey, brown sugar, maple syrup, vanilla and salt. Bring to a boil and let cook, stirring, until it combines into a thin syrup, about 1 minute.__Add the toasted dry ingredients back to the skillet and stir quickly, keeping the granola from clumping too much, but ensuring the dry ingredients are all coated in the syrup, about 1 minute. Serve warm, or allow to cool for 30 minutes, at which point the granola will become crispier.__Sprinkle the granola over the cold yogurt and garnish with blueberries.
c8cf204161e25240b157e589a47ab92c	https://www.foodnetwork.com/recipes/6-hour-tri-tip-marinade-recipe-1944573	6 Hour Tritip Marinade			Easy	410	15	360	35	6 to 8 servings	1 cup lemon juice__1 cup soybean oil__1/2 cup white sugar__1/2 cup soy sauce__1/2 cup black pepper__1/2 cup garlic salt (recommended: Lawry's)__1/2 cup chopped garlic__1/2 cup chopped dried onions__Two 4-pound tri-tips, trimmed	To make the marinade, mix all of the ingredients except for the beef in a large mixing bowl. Place the trimmed tri-tips in a plastic container and pour the marinade over. Let stand in the refrigerator for at least 6 hours.__Heat grill to medium temperature.__Place tri-tips on grill at a 45-degree angle to establish grill marks and cook about 35 minutes, or until cooked to desired doneness. Remove the tri-tips from the grill and let rest about 2 to 5 minutes before slicing. Serve with your favorite side dishes.
20e23d9a8397f73911154d09ab087665	https://www.foodnetwork.com/recipes/alton-brown/5-pepper-deviled-eggs-8121492	5Pepper Deviled Eggs	Alton Brown		Easy	-1	-1	-1	-1	12 deviled eggs	6 hard-boiled eggs, cooled and peeled__1/4 teaspoon kosher salt__1 teaspoon whole pink peppercorns, divided__1/2 teaspoon whole black peppercorns__1/2 teaspoon whole green peppercorns__1/2 teaspoon brined green peppercorns, finely chopped__1/2 teaspoon green peppercorn brine__1/4 cup mayonnaise__1 teaspoon Dijon mustard	Slice the eggs in half from top to bottom. Scoop the yolks into a medium mixing bowl and lay the whites on a serving platter. Sprinkle the whites with salt.__Place all of the dry peppercorns, except 1/2 teaspoon of the pink peppercorns, into a spice grinder and process until ground well. Add the ground peppers, chopped green peppercorns and their brine, mayonnaise and mustard to the egg yolks and using a fork, stir to thoroughly combine.__Place the mixture into a zip top-plastic bag and cut a small hole at one of the corners. Pipe the mixture into each of the white halves. Coarsely grind the remaining 1/2 teaspoon of pink peppercorns and use to garnish the top of each egg.
4b6fc30db68591b20e6feeed2d84a7d3	https://www.foodnetwork.com/recipes/food-network-kitchen/5-ingredient-cashew-cream-blender-sauce-9429010	5Ingredient Cashew Cream Blender Sauce	Amy Stevenson	This is a quicker but equally delicious version of the vegan cashew cream sauce that typically requires overnight soaking of raw cashews. It's savory and creamy with a touch of tanginess and a good swap for tahini sauce or creamy dressing like ranch when making sandwiches, salads, grains and cooked meat, poultry, seafood or vegetables. It also keeps well in the refrigerator so you can use it throughout the week.	Easy	-1	-1	-1	-1	about 1 cup	1/2 cup creamy cashew butter__1/4 cup fresh lemon juice__2 small cloves garlic, crushed__2 teaspoons Dijon mustard__2 teaspoons hot sauce, plus more to taste if desired__Kosher salt	Combine the cashew butter, lemon juice, garlic, mustard, hot sauce and 1/3 cup warm water in a blender and blend on high until very smooth, scraping down the sides of the blender jar once or twice with a rubber spatula. The sauce should be the consistency of thick pancake batter. If it is too thick, add more water, a tablespoon at a time, and blend until the sauce is the consistency of thick pancake batter. (Depending on your brand of cashew butter, you may need to add up to 3 tablespoons of water.)__Transfer to a bowl. Season with salt and more hot sauce if using. The sauce can be refrigerated in an airtight container for up to 5 days.
d8e0b943007d51cf83c02c8863676a80	https://www.foodnetwork.com/recipes/60s-indoor-smores-with-homemade-graham-crackers-recipe-1938974	60s Indoor SMores with Homemade Graham Crackers			Intermediate	81	60	1	20	4 servings	12 marshmallows, recipe follows, or store-bought__8 graham cracker squares, recipe follows__2 milk chocolate bars, the kind that can be broken into squares__4 tablespoons water__4 tablespoons light corn syrup__12 tablespoons sugar__2 egg whites__1 tablespoon gelatin__2 tablespoons cold water__1/4 teaspoon pure vanilla extract__1/2 cup all-purpose flour__1 1/4 cups whole-wheat flour__1/2 cup light rye flour (rye flour can be found in health food stores)__1/2 cup sugar__1 teaspoon baking powder__1/2 teaspoon baking soda__1/2 teaspoon salt__1/4 teaspoon ground cinnamon__1/2 cup (1 stick) cold butter, cut into pea-size bits__2 tablespoons honey__2 tablespoon molasses__1/4 cup cold water__1 teaspoon vanilla extract	If you're not making the s'mores right away, just pipe the marshmallow directly onto powdered sugar covered cookie sheets and let set until ready to use, at least 1 hour or overnight. If you're serving them right away, lay half of the graham crackers on a cookie sheet. Top with chocolate pieces to cover, then pipe "kisses" of marshmallow to cover the chocolate. (If using store-bought marshmallows, place 3 marshmallows on top of the chocolate layer. Leftover homemade marshmallows should be stored in airtight containers.) Heat the oven to 400 degrees F. Bake until the marshmallow is puffed and golden brown, about 3 to 5 minutes. Remove from the oven and top with the remaining graham crackers, pressing down slightly to make a sandwich. Serve immediately, while still warm.__Combine the water, the corn syrup, and the sugar in a saucepan fitted with a candy thermometer. Bring to a boil and boil to "soft-ball" stage, or about 235 degrees F.__Meanwhile, whip the egg whites until soft peaks form. Sprinkle the gelatin over the 2 tablespoons cold water and let dissolve. When the syrup reaches 235 degrees F, remove it from the heat, add the gelatin, and mix. Pour the syrup into the whipped egg whites. Add the vanilla and continue whipping until stiff and mostly cooled. Transfer to a pastry bag with a large plain tip.__In a food processor or the bowl of an electric mixer, mix together the flours, sugar, baking powder, baking soda, salt, and cinnamon. Add the cold butter and mix or process until the mixture resembles coarse meal. Add the honey, molasses, water, and vanilla. Mix until the dough comes together in a ball.__Between 2 sheets of waxed paper or plastic wrap, roll the dough 1/2-inch thick. Chill for 1 hour, until firm. Set a rack in the middle of the oven and preheat to 350 degrees F. Lightly flour the dough and roll 1/8-inch thick. With a sharp knife or cookie cutter, cut into 2-inch squares. Arrange the crackers on nonstick or parchment lined cookie sheets. With a fork, prick several holes in each cracker. Bake for 15 minutes, until lightly browned at the edges. Remove from the oven and let cool in the pan.
185bcb38e195847c7081c38cb88a5ce0	https://www.foodnetwork.com/recipes/5-spice-pork-stir-fry-with-mandarin-oranges-2121963	5Spice Pork Stir Fry with Mandarin Oranges	Kelsey Nixon		Intermediate	-1	-1	-1	-1	4 servings	4 cups peaches, peeled and sliced__1 cup brown sugar__2/3 cup ketchup__2/3 cup apple cider vinegar__1/4 cup soy sauce__2 tablespoons garlic, minced__2 tablespoons ginger, minced__One 2 1/2-pound boneless pork loin roast__Kosher salt and cracked black pepper__1/4 cup low-sodium chicken stock__2 cups white rice__3 tablespoons sesame oil__2 teaspoons Chinese five-spice powder__1/4 cup low-sodium soy sauce__1/4 cup rice vinegar__3 tablespoons orange juice__2 tablespoons sugar__1 teaspoon cornstarch__1 cup trimmed snow peas__1 red onion, sliced__1 red bell pepper, sliced__1 tablespoon grated ginger__2 cloves garlic, minced__1 cup mandarin orange supremes__4 scallions, thinly sliced on the diagonal__Roasted peanuts, for serving__Mandarin oranges, for serving, optional	For the pork and peach bbq sauce: Preheat the oven to 400 degrees F. Combine the peaches, brown sugar, ketchup, vinegar, soy sauce, garlic and ginger in a food processor or blender.__Pat the pork dry with paper towels and sprinkle liberally with salt and pepper. Reserve half (about 2 cups) of the peach BBQ sauce and set aside. Transfer the pork, fat-side up, to a rack over a heavy-bottomed roasting pan and brush the rest of the sauce all over the pork. Add the stock to the bottom of the roasting pan.__Roast the pork until a meat thermometer inserted into the thickest part reads 140 degrees F, about 1 hour. Transfer the pork to a baking sheet to rest for 10 minutes. Reserve 1 1/4 pounds for the stir fry, and reserve the rest for leftovers or another recipe.__Remove the rack from the roasting pan and place on the stove over medium-high heat. Whisk in the reserved BBQ sauce and scrape the bottom of the pan to incorporate the browned sauce. Cook until slightly reduced and thickened, about 10 minutes.__For the stir fry: Cook the rice according to the package directions.__Add 2 tablespoons of the sesame oil to a small saute pan and heat over medium heat until it begins to shimmer; turn off the heat, add the five-spice powder and cool to room temperature.__Meanwhile, whisk together the soy sauce, vinegar, orange juice, sugar and cornstarch in a small bowl.__Slice the pork into 1/4-inch rounds, then slice again to make 1/2-inch-wide strips. Place the pork in a medium bowl and season with the sesame oil and five-spice mixture.__Heat the remaining 1 tablespoon oil over high heat until very hot in a large skillet or wok. Add the peas, onions and bell peppers and stir-fry until the vegetables begin to soften, about 1 minute. Add the ginger and garlic and continue to stir-fry for an additional minute. Finally, add the sliced pork, the soy-vinegar mixture and scallions and continue to cook until the pork has warmed through, 1 to 2 minutes.__Cook until the sauce thickens, 1 to 2 minutes. Turn off the heat and give it a few more stirs. Serve over the rice and garnish with roasted peanuts and mandarin oranges, if desired.
6742055d27ddd1da3e3494eca73dddeb	https://www.foodnetwork.com/recipes/5-spice-on-ice-2120021	5Spice on Ice			Easy	10	5	-1	5	1 serving	1 cup granulated sugar__1 tablespoon Chinese 5-spice blend (cloves, cinnamon, star anise, fennel, Sichuan peppercorns)__3 dashes bitters, such as Angostura__1 whole kumquat (or 2-inch orange rind)__Ice__2 ounces spiced rum, such as Sailor Jerry or Captain Morgan Original Spiced__Splash fernet	Mix 1 cup water with the sugar and 5-spice blend. Heat until dissolved. Strain and let cool. In a lowball glass, pour 1 tablespoon 5-spice simple syrup and the bitters and muddle a kumquat into that action. Add ice, rum and a splash of fernet. Stir in the glass for 20 to 30 seconds, until well-chilled. Sip, then cheer the funk up.
7e568668f850632daa4b4b6ac5beb54f	https://www.foodnetwork.com/recipes/5-star-nachos-5612267	5Star Nachos	The Kitchen		Easy	-1	-1	-1	-1	4 to 6 servings	One 12-ounce bag yellow corn tortilla chips__Sunny's 5-Star Nacho Meat, recipe follows__Anne Burrell's Pickled Onions, recipe follows__Jeff's Nacho Cheese Sauce, recipe follows__Geoffrey's Grilled Shishito Peppers, recipe follows__One 8-ounce container Mexican crema__1 avocado, cubed__Fresh cilantro leaves, for garnish__8 ounces Mexican chorizo, casing removed__1 tablespoon olive oil__8 ounces (80/20) ground beef chuck__1/4 cup chopped white onions__1 teaspoon ground cumin__1 teaspoon chopped fresh thyme__1 teaspoon kosher salt__1/2 cup red wine vinegar__1 tablespoon kosher salt__1/2 teaspoon sugar__2 to 3 really good shots hot sauce, such as Tabasco__1 red onion, sliced into very thin rings__Three 14.5-ounce cans evaporated milk__12 ounces sharp Cheddar, grated__12 ounces Monterey Jack, grated__3 tablespoons cornstarch__2 tablespoons chipotle in adobo, sauce only__Kosher salt and freshly ground black pepper__2 cups shishito peppers__Extra-virgin olive oil, for drizzling__Kosher or flaky sea salt__Togarashi spice, for seasoning__Toasted sesame oil, for drizzling	Arrange the tortilla chips on a platter. Top with Nacho Meat, Pickled Onions, Cheese Sauce and Shishito Peppers. Drizzle with the Mexican crema and then garnish with the cubed avocado and cilantro leaves.__Place the chorizo in a mini chop and blitz to break down.__Add the olive oil, chorizo, chuck, onions, cumin, thyme and salt to a large pan over medium heat. All at once!__Cook, stirring frequently, until browned and cooked through, 5 to 10 minutes. Remove with a slotted spoon to the nachos.__Combine the vinegar with 1/2 cup cold tap water in a medium bowl. Stir in the salt, sugar and hot sauce. Add the sliced onion and let sit for at least 1 hour. Pickled onions can be refrigerated for up to 1 month.__Pour the evaporated milk in a medium saucepot and bring to a simmer over medium heat. Toss together the grated cheeses and cornstarch in a bowl until evenly coated. Add the cheese mixture and adobo to the simmering evaporated milk and whisk constantly for about 3 minutes, being careful not to scald or scorch the bottom of the pot. Cook, whisking occasionally, until homogeneous and thickened, about 10 minutes more. Season with salt and pepper. Reserve 1 1/2 cups cheese sauce in a heatproof measuring cup for nachos. (Leftover cheese sauce keeps, refrigerated in an airtight container, up to 1 week. Reheat gently with a splash of milk in a small pot over low heat.)__Preheat a grill pan over high heat. Toss the peppers with a drizzle of olive oil in a small bowl. Add the peppers to the hot grill pan and grill, flipping occasionally, until the skin is blistered on all sides, 3 to 5 minutes. Transfer to a cutting board and chop, discarding stems. Season generously with salt and togarashi. Toss with sesame oil to taste.
4ebd50982595e2387ad83cecc8c532a1	https://www.foodnetwork.com/recipes/robin-miller/5-ingredient-sauteed-chicken-and-broccoli-rabe-with-black-olives-sundried-tomatoes-and-feta-recipe-2013064	5 Ingredient Sauteed Chicken and Broccoli Rabe with Black Olives Sundried Tomatoes and Feta	Robin Miller		Easy	15	5	-1	10	4 servings	1 cup diced oil-packed sun-dried tomatoes, plus 1 tablespoon oil from jar__1 pound boneless skinless chicken breast halves, cut into 2-inch pieces__1 bunch broccoli rabe, chopped__1/2 cup sliced pitted black olives__1/4 cup water__Salt__Freshly ground black pepper__1/3 cup crumbled feta cheese	Heat the oil from sun-dried tomatoes in a large skillet over medium-high heat. Add chicken and cook 3 to 5 minutes, until golden brown on all sides. Add tomatoes, broccoli rabe, olives, and 1/4 cup water, season with salt and pepper, cover and cook 3 minutes, until broccoli rabe wilts and chicken is cooked through. Remove from heat, transfer to a serving plate and top with feta cheese. Usually served with capellini pasta or rice.
006e12c4f76f0657e9cf28d57cfa058c	https://www.foodnetwork.com/recipes/5-alarm-bacon-wrapped-turkey-3909100	5Alarm BaconWrapped Turkey	James Briscione		Easy	-1	-1	-1	-1	12 servings	1 cup kosher salt__1/4 cup sugar__1 1/2 tablespoons freshly ground black pepper__1 1/2 tablespoons dried sage__1 tablespoon chipotle chile powder__1 tablespoon crushed fennel seed__1 tablespoon garlic powder__1 tablespoon onion powder__1 tablespoon crushed red pepper flakes__One 12-pound fresh turkey__1 1/2 pounds sliced bacon__5 to 6 sprigs fresh rosemary__1 onion, roughly chopped__1 carrot, roughly choped__1 stalk celery, roughly chopped	For the 5-alarm dry brine: Mix together the salt, sugar, pepper, sage, chile powder, fennel seed, garlic powder, onion powder and red pepper flakes. If not using right away, store in an airtight container for up to 2 months.__For the turkey: Measure out 1 tablespoon of the 5-Alarm Dry Brine per 5 pounds of turkey (a 12-pound turkey will take 2 1/2 tablespoons). Rub the measured brine all over the exterior of the turkey. Add an additional tablespoon of the brine to the inside of the bird, rubbing it on the underside of the breast.__Let the turkey sit at room temperature for 30 minutes, then pat the turkey dry with paper towels.__Preheat the oven to 375 degrees F.__Place one strip of bacon down the center of the turkey breast, making sure that at least 1 inch of the bacon hangs over the breast on both the neck and cavity side. Continue to layer the bacon vertically along the breast of the turkey with a slight overlap, making sure to maintain the overhang on both ends. The bacon on the far edges of the breast may not reach the end of the cavity, so tuck those pieces in the crease between the thigh and the body.__Gather all of the bacon ends on the neck side and pierce the ends through with a single sprig of rosemary. Use the same rosemary to pin the bacon to the breast near the wishbone. On the cavity side use 1 onion cut into quarters to secure the bacon against the back side of the breast.__Arrange the carrots, celery and remaining sprigs rosemary in a roasting pan and rest a rack on top. Carefully transfer the turkey to the rack.__Roast the turkey until an instant-read thermometer inserted into the thickest part of the thigh (avoid touching bone) registers 160 degrees F, 1 hour 30 minutes to 2 hours. (Upon resting, the temperature should raise to a minimum of 165 degrees F.) If the turkey is browning too quickly, reduce the oven temperature to 350 degrees F and tent the pan with aluminum foil. Let the turkey rest for 30 minutes before carving.
